Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2019/03/03,23:05:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.5/32,112,27,1,111
2019/03/03,23:10:00,114 8.75/32,114 8.75/32,114 8.75/32,114 8.75/32,357,75,94,263
2019/03/03,23:15:00,114 9/32,114 9/32,114 8.75/32,114 8.75/32,169,34,151,18
2019/03/03,23:20:00,114 8.5/32,114 8.5/32,114 8.25/32,114 8.25/32,772,139,654,118
2019/03/03,23:25:00,114 8.25/32,114 8.5/32,114 8.25/32,114 8.5/32,955,74,268,687
2019/03/03,23:30:00,114 8.5/32,114 9/32,114 8.5/32,114 9/32,1325,178,557,768
2019/03/03,23:35:00,114 9/32,114 9.25/32,114 8.75/32,114 8.75/32,162,64,148,14
2019/03/03,23:40:00,114 8.75/32,114 9/32,114 8.75/32,114 8.75/32,415,33,414,1
2019/03/03,23:45:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.75/32,335,74,179,156
2019/03/03,23:50:00,114 8.75/32,114 9/32,114 8.75/32,114 8.75/32,331,64,122,209
2019/03/03,23:55:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.75/32,36,19,1,35
2019/03/04,0:00:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.75/32,470,51,1,469
2019/03/04,0:05:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.75/32,423,54,3,420
2019/03/04,0:10:00,114 8.75/32,114 8.75/32,114 8.75/32,114 8.75/32,13,3,0,13
2019/03/04,0:15:00,114 8.75/32,114 8.75/32,114 8.5/32,114 8.75/32,258,55,123,135
2019/03/04,0:20:00,114 8.5/32,114 8.75/32,114 8.5/32,114 8.5/32,197,15,7,190
2019/03/04,0:25:00,114 8.75/32,114 9/32,114 8.75/32,114 8.75/32,160,56,58,102
2019/03/04,0:30:00,114 8.75/32,114 8.75/32,114 8.75/32,114 8.75/32,883,100,509,374
2019/03/04,0:35:00,114 8.75/32,114 9/32,114 8.75/32,114 9/32,873,154,238,635
2019/03/04,0:40:00,114 9/32,114 9.25/32,114 9/32,114 9/32,354,72,140,214
2019/03/04,0:45:00,114 9/32,114 9/32,114 9/32,114 9/32,316,59,223,93
2019/03/04,0:50:00,114 9/32,114 9/32,114 8.75/32,114 9/32,233,76,57,176
2019/03/04,0:55:00,114 9/32,114 9/32,114 9/32,114 9/32,2,2,0,2
2019/03/04,1:00:00,114 9/32,114 9.5/32,114 8.75/32,114 9.25/32,3107,345,997,2110
2019/03/04,1:05:00,114 9.25/32,114 9.75/32,114 9.25/32,114 9.75/32,870,130,201,669
2019/03/04,1:10:00,114 9.5/32,114 9.5/32,114 9/32,114 9/32,713,100,444,269
2019/03/04,1:15:00,114 9/32,114 9.75/32,114 9/32,114 9.75/32,3965,336,726,3239
2019/03/04,1:20:00,114 9.75/32,114 9.75/32,114 9.5/32,114 9.5/32,984,102,376,608
2019/03/04,1:25:00,114 9.75/32,114 9.75/32,114 9.5/32,114 9.5/32,785,96,665,120
2019/03/04,1:30:00,114 9.5/32,114 9.75/32,114 9.5/32,114 9.5/32,1559,211,869,690
2019/03/04,1:35:00,114 9.5/32,114 9.5/32,114 9.25/32,114 9.5/32,513,114,120,393
2019/03/04,1:40:00,114 9.5/32,114 9.75/32,114 9.5/32,114 9.75/32,112,25,67,45
2019/03/04,1:45:00,114 9.5/32,114 9.5/32,114 9.25/32,114 9.5/32,1182,140,372,810
2019/03/04,1:50:00,114 9.5/32,114 9.5/32,114 9.5/32,114 9.5/32,228,47,152,76
2019/03/04,1:55:00,114 9.5/32,114 9.75/32,114 9.5/32,114 9.5/32,1897,310,811,1086
2019/03/04,2:00:00,114 9.5/32,114 9.75/32,114 9.5/32,114 9.5/32,1017,173,611,406
2019/03/04,2:05:00,114 9.25/32,114 9.5/32,114 9.25/32,114 9.5/32,1566,290,685,881
2019/03/04,2:10:00,114 9.5/32,114 9.75/32,114 9.5/32,114 9.75/32,2178,342,532,1646
2019/03/04,2:15:00,114 9.75/32,114 9.75/32,114 9/32,114 9.25/32,948,179,471,477
2019/03/04,2:20:00,114 9.25/32,114 9.5/32,114 9/32,114 9.25/32,1054,209,448,606
2019/03/04,2:25:00,114 9.25/32,114 9.5/32,114 9/32,114 9.25/32,1095,170,815,280
2019/03/04,2:30:00,114 9.25/32,114 9.75/32,114 9/32,114 9.75/32,1169,194,761,408
2019/03/04,2:35:00,114 9.75/32,114 10/32,114 9.75/32,114 9.75/32,2807,347,1163,1644
2019/03/04,2:40:00,114 9.75/32,114 10/32,114 9.75/32,114 9.75/32,2696,346,919,1777
2019/03/04,2:45:00,114 9.75/32,114 10/32,114 9.5/32,114 9.75/32,1686,266,602,1084
2019/03/04,2:50:00,114 9.75/32,114 9.75/32,114 9.5/32,114 9.75/32,1789,296,1135,654
2019/03/04,2:55:00,114 9.75/32,114 10.5/32,114 9.5/32,114 10.25/32,8020,595,2100,5920
2019/03/04,3:00:00,114 10.25/32,114 10.25/32,114 10/32,114 10/32,564,84,321,243
2019/03/04,3:05:00,114 10.25/32,114 10.5/32,114 10/32,114 10.25/32,2529,324,1369,1160
2019/03/04,3:10:00,114 10.25/32,114 10.25/32,114 10/32,114 10/32,1024,119,704,320
2019/03/04,3:15:00,114 10/32,114 10/32,114 9.75/32,114 10/32,1708,272,1112,596
2019/03/04,3:20:00,114 10/32,114 10.25/32,114 10/32,114 10/32,1166,160,1073,93
2019/03/04,3:25:00,114 10/32,114 10.25/32,114 10/32,114 10/32,709,135,705,4
2019/03/04,3:30:00,114 10/32,114 10/32,114 9.75/32,114 9.75/32,1551,252,1289,262
2019/03/04,3:35:00,114 9.75/32,114 10/32,114 9.75/32,114 9.75/32,360,79,335,25
2019/03/04,3:40:00,114 9.75/32,114 9.75/32,114 9.5/32,114 9.5/32,863,139,862,1
2019/03/04,3:45:00,114 9.5/32,114 10.25/32,114 9.5/32,114 10.25/32,2824,447,798,2026
2019/03/04,3:50:00,114 10.25/32,114 10.5/32,114 10/32,114 10/32,2458,324,1438,1020
2019/03/04,3:55:00,114 10/32,114 10.25/32,114 9.75/32,114 10/32,1076,190,512,564
2019/03/04,4:00:00,114 10/32,114 10/32,114 9.5/32,114 10/32,588,147,221,367
2019/03/04,4:05:00,114 10.25/32,114 10.5/32,114 10/32,114 10.5/32,1268,189,554,714
2019/03/04,4:10:00,114 10.5/32,114 10.75/32,114 10.25/32,114 10.25/32,2222,281,915,1307
2019/03/04,4:15:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.5/32,186,66,4,182
2019/03/04,4:20:00,114 10.5/32,114 10.75/32,114 10.25/32,114 10.75/32,672,156,333,339
2019/03/04,4:25:00,114 10.75/32,114 10.75/32,114 10.5/32,114 10.5/32,396,74,330,66
2019/03/04,4:30:00,114 10.75/32,114 10.75/32,114 10.25/32,114 10.5/32,1410,259,1073,337
2019/03/04,4:35:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.5/32,710,130,485,225
2019/03/04,4:40:00,114 10.75/32,114 10.75/32,114 10.25/32,114 10.5/32,2081,289,1587,494
2019/03/04,4:45:00,114 10.5/32,114 10.75/32,114 10.25/32,114 10.5/32,2025,309,837,1188
2019/03/04,4:50:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.25/32,1530,228,326,1204
2019/03/04,4:55:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.25/32,2234,164,2114,120
2019/03/04,5:00:00,114 10.5/32,114 10.75/32,114 10.5/32,114 10.5/32,794,65,146,648
2019/03/04,5:05:00,114 10.75/32,114 11/32,114 10.5/32,114 10.75/32,1095,205,212,883
2019/03/04,5:10:00,114 10.75/32,114 11.25/32,114 10.75/32,114 11/32,7601,603,2246,5355
2019/03/04,5:15:00,114 11.25/32,114 11.25/32,114 10.75/32,114 11/32,1055,130,651,404
2019/03/04,5:20:00,114 11/32,114 11/32,114 10.75/32,114 11/32,3242,377,881,2361
2019/03/04,5:25:00,114 11/32,114 11/32,114 10.75/32,114 10.75/32,896,112,148,748
2019/03/04,5:30:00,114 10.75/32,114 11/32,114 10.75/32,114 11/32,741,112,292,449
2019/03/04,5:35:00,114 11/32,114 11/32,114 11/32,114 11/32,68,32,0,68
2019/03/04,5:40:00,114 11/32,114 11/32,114 10.75/32,114 10.75/32,70,40,13,57
2019/03/04,5:45:00,114 11/32,114 11/32,114 10.75/32,114 10.75/32,193,61,109,84
2019/03/04,5:50:00,114 10.75/32,114 11/32,114 10.75/32,114 11/32,1409,265,639,770
2019/03/04,5:55:00,114 11/32,114 11.25/32,114 10.75/32,114 11/32,415,112,178,237
2019/03/04,6:00:00,114 11/32,114 11.25/32,114 10.75/32,114 11/32,806,197,503,303
2019/03/04,6:05:00,114 11/32,114 11/32,114 10.75/32,114 11/32,1032,220,586,446
2019/03/04,6:10:00,114 11/32,114 11.25/32,114 10.75/32,114 11/32,732,134,375,357
2019/03/04,6:15:00,114 11/32,114 11.25/32,114 10.75/32,114 11/32,938,142,406,532
2019/03/04,6:20:00,114 10.75/32,114 11/32,114 10.75/32,114 11/32,87,15,34,53
2019/03/04,6:25:00,114 11/32,114 11/32,114 10.75/32,114 11/32,1751,259,938,813
2019/03/04,6:30:00,114 10.75/32,114 11/32,114 10.5/32,114 10.5/32,761,130,713,48
2019/03/04,6:35:00,114 10.5/32,114 10.75/32,114 10.5/32,114 10.5/32,3288,415,2496,792
2019/03/04,6:40:00,114 10.75/32,114 10.75/32,114 10.25/32,114 10.25/32,1733,249,1034,699
2019/03/04,6:45:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.5/32,1558,217,418,1140
2019/03/04,6:50:00,114 10.5/32,114 10.5/32,114 10.25/32,114 10.25/32,3204,562,2545,659
2019/03/04,6:55:00,114 10.25/32,114 10.25/32,114 9.5/32,114 9.5/32,6156,494,5493,663
2019/03/04,7:00:00,114 9.5/32,114 9.75/32,114 9.25/32,114 9.5/32,6191,818,2744,3447
2019/03/04,7:05:00,114 9.75/32,114 10/32,114 9.75/32,114 9.75/32,3009,375,1729,1280
2019/03/04,7:10:00,114 9.75/32,114 10/32,114 9.5/32,114 9.75/32,1232,106,818,414
2019/03/04,7:15:00,114 10/32,114 10.25/32,114 9.5/32,114 10.25/32,6364,649,2076,4288
2019/03/04,7:20:00,114 10/32,114 11/32,114 10/32,114 11/32,14538,1658,5662,8876
2019/03/04,7:25:00,114 10.75/32,114 11.75/32,114 10.75/32,114 11.75/32,8103,1121,3466,4637
2019/03/04,7:30:00,114 11.75/32,114 12/32,114 11.5/32,114 11.75/32,6553,820,3571,2982
2019/03/04,7:35:00,114 11.75/32,114 12/32,114 11.5/32,114 11.75/32,8360,764,3816,4544
2019/03/04,7:40:00,114 11.5/32,114 12/32,114 11.25/32,114 11.75/32,9634,721,5389,4245
2019/03/04,7:45:00,114 11.5/32,114 11.75/32,114 11.25/32,114 11.25/32,4856,704,3144,1712
2019/03/04,7:50:00,114 11.25/32,114 11.5/32,114 11/32,114 11/32,4050,572,2363,1687
2019/03/04,7:55:00,114 11.25/32,114 11.5/32,114 11.25/32,114 11.25/32,2175,334,975,1200
2019/03/04,8:00:00,114 11.25/32,114 11.25/32,114 10.75/32,114 11.25/32,9933,1235,4695,5238
2019/03/04,8:05:00,114 11/32,114 11.25/32,114 11/32,114 11/32,7505,873,4083,3422
2019/03/04,8:10:00,114 11/32,114 11/32,114 10.75/32,114 11/32,4671,531,1671,3000
2019/03/04,8:15:00,114 11.25/32,114 11.25/32,114 11/32,114 11/32,5128,688,2389,2739
2019/03/04,8:20:00,114 11/32,114 11.25/32,114 11/32,114 11.25/32,2846,356,1669,1177
2019/03/04,8:25:00,114 11.25/32,114 11.5/32,114 11.25/32,114 11.25/32,3656,488,2118,1538
2019/03/04,8:30:00,114 11.25/32,114 11.25/32,114 10.75/32,114 10.75/32,4413,770,2585,1828
2019/03/04,8:35:00,114 10.75/32,114 10.75/32,114 10.5/32,114 10.5/32,5714,646,2982,2732
2019/03/04,8:40:00,114 10.5/32,114 10.5/32,114 10/32,114 10/32,6292,850,4402,1890
2019/03/04,8:45:00,114 10.25/32,114 10.25/32,114 10/32,114 10.25/32,8485,989,4606,3879
2019/03/04,8:50:00,114 10.25/32,114 10.25/32,114 10/32,114 10/32,3922,567,2615,1307
2019/03/04,8:55:00,114 10/32,114 10/32,114 9.5/32,114 9.5/32,6605,1086,4766,1839
2019/03/04,9:00:00,114 9.5/32,114 10.25/32,114 9.5/32,114 9.75/32,2921,519,1282,1639
2019/03/04,9:05:00,114 9.75/32,114 10.25/32,114 9.75/32,114 10/32,2382,343,1105,1277
2019/03/04,9:10:00,114 10/32,114 10.5/32,114 10/32,114 10.5/32,6405,989,3766,2639
2019/03/04,9:15:00,114 10.25/32,114 10.5/32,114 10/32,114 10.25/32,3824,540,1253,2571
2019/03/04,9:20:00,114 10.25/32,114 10.5/32,114 10/32,114 10.25/32,4820,473,2615,2205
2019/03/04,9:25:00,114 10.25/32,114 10.25/32,114 9.75/32,114 10.25/32,4853,653,2290,2563
2019/03/04,9:30:00,114 10/32,114 10/32,114 9.75/32,114 10/32,3631,515,1808,1823
2019/03/04,9:35:00,114 10/32,114 10/32,114 9.75/32,114 9.75/32,1267,248,1186,81
2019/03/04,9:40:00,114 9.75/32,114 10.5/32,114 9.5/32,114 10.5/32,6124,758,2583,3541
2019/03/04,9:45:00,114 10.5/32,114 10.75/32,114 10.25/32,114 10.75/32,6941,820,2202,4739
2019/03/04,9:50:00,114 10.75/32,114 11.5/32,114 10.5/32,114 11.25/32,8106,1120,4337,3769
2019/03/04,9:55:00,114 11.25/32,114 11.75/32,114 11/32,114 11.25/32,21641,1778,6800,14841
2019/03/04,10:00:00,114 11.25/32,114 11.5/32,114 11.25/32,114 11.5/32,3975,578,2271,1704
2019/03/04,10:05:00,114 11.5/32,114 12.5/32,114 11.5/32,114 12.5/32,7380,1047,1881,5499
2019/03/04,10:10:00,114 12.5/32,114 12.5/32,114 12.25/32,114 12.25/32,7976,772,4699,3277
2019/03/04,10:15:00,114 12.25/32,114 13/32,114 12.25/32,114 12.5/32,11152,1250,5795,5357
2019/03/04,10:20:00,114 12.5/32,114 13.25/32,114 12.25/32,114 13.25/32,4687,747,1880,2807
2019/03/04,10:25:00,114 13.25/32,114 13.25/32,114 12.75/32,114 13.25/32,10024,940,6301,3723
2019/03/04,10:30:00,114 13.25/32,114 13.75/32,114 13/32,114 13.5/32,8625,1131,4515,4110
2019/03/04,10:35:00,114 13.5/32,114 14.25/32,114 13/32,114 14/32,17870,1413,3627,14243
2019/03/04,10:40:00,114 14/32,114 14/32,114 13.5/32,114 13.75/32,9341,1015,6267,3074
2019/03/04,10:45:00,114 13.75/32,114 14/32,114 13.5/32,114 13.5/32,10640,1402,6570,4070
2019/03/04,10:50:00,114 13.5/32,114 14/32,114 13.25/32,114 14/32,5381,859,2013,3368
2019/03/04,10:55:00,114 14/32,114 14.25/32,114 13.5/32,114 13.5/32,12301,1663,6845,5456
2019/03/04,11:00:00,114 13.5/32,114 13.75/32,114 13.25/32,114 13.5/32,5738,693,4128,1610
2019/03/04,11:05:00,114 13.5/32,114 13.5/32,114 13.25/32,114 13.5/32,7580,860,2378,5202
2019/03/04,11:10:00,114 13.25/32,114 14.25/32,114 13.25/32,114 14.25/32,8399,788,2491,5908
2019/03/04,11:15:00,114 14.25/32,114 14.75/32,114 14.25/32,114 14.5/32,7280,754,2402,4878
2019/03/04,11:20:00,114 14.75/32,114 14.75/32,114 14.25/32,114 14.25/32,4177,549,2122,2055
2019/03/04,11:25:00,114 14.25/32,114 14.5/32,114 13.75/32,114 13.75/32,5840,851,3534,2306
2019/03/04,11:30:00,114 13.75/32,114 14/32,114 13.5/32,114 13.5/32,1773,251,1147,626
2019/03/04,11:35:00,114 13.75/32,114 14/32,114 13.5/32,114 14/32,5228,784,2352,2876
2019/03/04,11:40:00,114 14/32,114 14.25/32,114 13.75/32,114 14.25/32,4219,681,1919,2300
2019/03/04,11:45:00,114 14.25/32,114 14.5/32,114 14/32,114 14.25/32,4352,690,1879,2473
2019/03/04,11:50:00,114 14.25/32,114 14.5/32,114 14/32,114 14/32,6225,772,3620,2605
2019/03/04,11:55:00,114 14/32,114 14.5/32,114 14/32,114 14.25/32,2168,321,913,1255
2019/03/04,12:00:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,5303,626,2015,3288
2019/03/04,12:05:00,114 14.5/32,114 14.75/32,114 14.25/32,114 14.5/32,4409,655,2592,1817
2019/03/04,12:10:00,114 14.5/32,114 14.75/32,114 14/32,114 14/32,5733,716,3139,2594
2019/03/04,12:15:00,114 14.25/32,114 14.25/32,114 14/32,114 14/32,3535,562,1733,1802
2019/03/04,12:20:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,1189,163,970,219
2019/03/04,12:25:00,114 13.75/32,114 14/32,114 13.5/32,114 13.5/32,3819,539,2140,1679
2019/03/04,12:30:00,114 13.5/32,114 13.75/32,114 13.25/32,114 13.75/32,1328,108,543,785
2019/03/04,12:35:00,114 13.75/32,114 13.75/32,114 13.5/32,114 13.75/32,780,116,686,94
2019/03/04,12:40:00,114 13.75/32,114 13.75/32,114 13.25/32,114 13.5/32,5860,862,3318,2542
2019/03/04,12:45:00,114 13.5/32,114 14/32,114 13.5/32,114 14/32,3681,474,1500,2181
2019/03/04,12:50:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,5228,566,3722,1506
2019/03/04,12:55:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,3327,534,2688,639
2019/03/04,13:00:00,114 13.75/32,114 14.25/32,114 13.5/32,114 14/32,5142,635,1300,3842
2019/03/04,13:05:00,114 14/32,114 14/32,114 13.5/32,114 14/32,1910,336,1166,744
2019/03/04,13:10:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,958,177,831,127
2019/03/04,13:15:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,2587,447,1858,729
2019/03/04,13:20:00,114 14/32,114 14/32,114 13.5/32,114 13.5/32,2427,280,1566,861
2019/03/04,13:25:00,114 13.75/32,114 13.75/32,114 13.5/32,114 13.75/32,112,40,30,82
2019/03/04,13:30:00,114 13.75/32,114 14/32,114 13.5/32,114 14/32,2680,336,1502,1178
2019/03/04,13:35:00,114 14/32,114 14.25/32,114 13.75/32,114 14/32,5045,612,2013,3032
2019/03/04,13:40:00,114 14/32,114 14.25/32,114 14/32,114 14.25/32,419,82,387,32
2019/03/04,13:45:00,114 14.25/32,114 14.25/32,114 14/32,114 14.25/32,685,135,87,598
2019/03/04,13:50:00,114 14.25/32,114 14.75/32,114 14/32,114 14.75/32,13363,1258,5332,8031
2019/03/04,13:55:00,114 14.75/32,114 14.75/32,114 14/32,114 14/32,12109,1557,7031,5078
2019/03/04,14:00:00,114 14.25/32,114 14.75/32,114 14/32,114 14.75/32,3754,433,1629,2125
2019/03/04,14:05:00,114 14.75/32,114 14.75/32,114 14.5/32,114 14.5/32,2877,268,1939,938
2019/03/04,14:10:00,114 14.75/32,114 14.75/32,114 14.5/32,114 14.5/32,3721,556,1662,2059
2019/03/04,14:15:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.25/32,2027,243,1594,433
2019/03/04,14:20:00,114 14.5/32,114 14.75/32,114 14.25/32,114 14.5/32,2683,408,1130,1553
2019/03/04,14:25:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.5/32,36,25,2,34
2019/03/04,14:30:00,114 14.5/32,114 14.75/32,114 14.25/32,114 14.75/32,1984,219,646,1338
2019/03/04,14:35:00,114 14.5/32,114 15/32,114 14.5/32,114 15/32,2186,212,413,1773
2019/03/04,14:40:00,114 14.75/32,114 15.25/32,114 14.75/32,114 15/32,12346,1174,6154,6192
2019/03/04,14:45:00,114 15/32,114 15/32,114 14.5/32,114 14.75/32,1924,191,1882,42
2019/03/04,14:50:00,114 14.75/32,114 14.75/32,114 14.25/32,114 14.75/32,4061,469,2944,1117
2019/03/04,14:55:00,114 14.75/32,114 14.75/32,114 14.25/32,114 14.5/32,1652,283,1261,391
2019/03/04,15:00:00,114 14.25/32,114 14.5/32,114 14/32,114 14.25/32,5602,701,4267,1335
2019/03/04,15:05:00,114 14.25/32,114 14.25/32,114 14/32,114 14.25/32,1784,234,768,1016
2019/03/04,15:10:00,114 14/32,114 14.25/32,114 14/32,114 14/32,909,144,696,213
2019/03/04,15:15:00,114 14.25/32,114 14.5/32,114 14/32,114 14.5/32,1877,316,666,1211
2019/03/04,15:20:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,742,91,436,306
2019/03/04,15:25:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.25/32,349,70,125,224
2019/03/04,15:30:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,1387,164,562,825
2019/03/04,15:35:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,181,33,156,25
2019/03/04,15:40:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.5/32,224,34,65,159
2019/03/04,15:45:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.25/32,3078,224,2492,586
2019/03/04,15:50:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.5/32,813,165,25,788
2019/03/04,15:55:00,114 14.25/32,114 14.75/32,114 14.25/32,114 14.25/32,2717,300,1209,1508
2019/03/04,17:00:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.25/32,396,38,305,91
2019/03/04,17:05:00,114 14.25/32,114 14.25/32,114 14/32,114 14.25/32,101,37,16,85
2019/03/04,17:10:00,114 14.25/32,114 14.5/32,114 14/32,114 14.5/32,85,11,2,83
2019/03/04,17:15:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,2,1,0,2
2019/03/04,17:20:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,43,2,0,43
2019/03/04,17:25:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,327,40,271,56
2019/03/04,17:30:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,332,45,262,70
2019/03/04,17:35:00,114 14.25/32,114 14.25/32,114 14/32,114 14/32,40,21,40,0
2019/03/04,17:40:00,114 14/32,114 14/32,114 14/32,114 14/32,8,8,8,0
2019/03/04,17:45:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,665,129,156,509
2019/03/04,17:50:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,206,11,206,0
2019/03/04,17:55:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,450,36,450,0
2019/03/04,18:00:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,54,12,54,0
2019/03/04,18:05:00,114 14.25/32,114 14.5/32,114 14/32,114 14/32,1263,81,1169,94
2019/03/04,18:10:00,114 14/32,114 14/32,114 14/32,114 14/32,105,15,105,0
2019/03/04,18:15:00,114 14.25/32,114 14.25/32,114 14/32,114 14/32,21,6,13,8
2019/03/04,18:20:00,114 14/32,114 14/32,114 14/32,114 14/32,10,3,10,0
2019/03/04,18:25:00,114 14/32,114 14.25/32,114 14/32,114 14/32,798,91,668,130
2019/03/04,18:30:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,213,38,193,20
2019/03/04,18:35:00,114 13.75/32,114 13.75/32,114 13.5/32,114 13.75/32,657,86,256,401
2019/03/04,18:40:00,114 13.75/32,114 13.75/32,114 13.75/32,114 13.75/32,50,6,50,0
2019/03/04,18:45:00,114 13.75/32,114 14/32,114 13.75/32,114 14/32,568,79,26,542
2019/03/04,18:50:00,114 14/32,114 14/32,114 14/32,114 14/32,159,40,94,65
2019/03/04,18:55:00,114 14/32,114 14/32,114 14/32,114 14/32,719,54,30,689
2019/03/04,19:00:00,114 14/32,114 14/32,114 13.75/32,114 13.75/32,210,28,210,0
2019/03/04,19:05:00,114 13.75/32,114 14.25/32,114 13.75/32,114 14.25/32,1927,286,816,1111
2019/03/04,19:10:00,114 14/32,114 14.25/32,114 14/32,114 14.25/32,66,5,6,60
2019/03/04,19:15:00,114 14/32,114 14/32,114 14/32,114 14/32,6,6,6,0
2019/03/04,19:20:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,394,81,22,372
2019/03/04,19:25:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,24,12,24,0
2019/03/04,19:30:00,114 14.5/32,114 14.5/32,114 14/32,114 14.25/32,1215,170,454,761
2019/03/04,19:35:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,53,26,53,0
2019/03/04,19:40:00,114 14.25/32,114 14.75/32,114 14.25/32,114 14.75/32,328,42,58,270
2019/03/04,19:45:00,114 14.5/32,114 15.25/32,114 14.5/32,114 14.5/32,1352,192,438,914
2019/03/04,19:50:00,114 14.5/32,114 14.75/32,114 14.5/32,114 14.75/32,492,86,152,340
2019/03/04,19:55:00,114 14.75/32,114 14.75/32,114 14.75/32,114 14.75/32,464,118,251,213
2019/03/04,20:00:00,114 14.75/32,114 15/32,114 14.75/32,114 14.75/32,239,23,196,43
2019/03/04,20:05:00,114 14.5/32,114 14.75/32,114 14.5/32,114 14.75/32,204,31,4,200
2019/03/04,20:10:00,114 14.75/32,114 15/32,114 14.75/32,114 14.75/32,416,88,281,135
2019/03/04,20:15:00,114 14.5/32,114 14.75/32,114 14.5/32,114 14.75/32,364,72,213,151
2019/03/04,20:20:00,114 14.5/32,114 14.75/32,114 14.5/32,114 14.75/32,105,25,10,95
2019/03/04,20:25:00,114 14.75/32,114 14.75/32,114 14.75/32,114 14.75/32,63,10,20,43
2019/03/04,20:30:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,1,1,1,0
2019/03/04,20:35:00,114 14.5/32,114 14.75/32,114 14.25/32,114 14.25/32,425,85,271,154
2019/03/04,20:40:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,118,44,39,79
2019/03/04,20:45:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.25/32,20,13,8,12
2019/03/04,20:50:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,39,6,0,39
2019/03/04,20:55:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.25/32,33,20,9,24
2019/03/04,21:00:00,114 14.25/32,114 14.5/32,114 14.25/32,114 14.5/32,171,38,47,124
2019/03/04,21:05:00,114 14.25/32,114 14.25/32,114 14.25/32,114 14.25/32,15,15,15,0
2019/03/04,21:10:00,114 14.25/32,114 14.75/32,114 14.25/32,114 14.75/32,715,98,283,432
2019/03/04,21:15:00,114 14.75/32,114 15/32,114 14.75/32,114 15/32,196,48,98,98
2019/03/04,21:20:00,114 14.75/32,114 14.75/32,114 14.75/32,114 14.75/32,478,88,277,201
2019/03/04,21:25:00,114 14.75/32,114 15/32,114 14.75/32,114 14.75/32,168,38,127,41
2019/03/04,21:30:00,114 14.75/32,114 14.75/32,114 14.5/32,114 14.75/32,428,87,207,221
2019/03/04,21:35:00,114 14.75/32,114 14.75/32,114 14.5/32,114 14.5/32,120,22,114,6
2019/03/04,21:40:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,9,2,9,0
2019/03/04,21:45:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,37,18,37,0
2019/03/04,21:50:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,13,7,13,0
2019/03/04,21:55:00,114 14.5/32,114 14.75/32,114 14.5/32,114 14.5/32,13,13,12,1
2019/03/04,22:00:00,114 14.5/32,114 14.5/32,114 14.5/32,114 14.5/32,2,2,2,0
2019/03/04,22:05:00,114 14.5/32,114 14.5/32,114 14.25/32,114 14.5/32,532,106,322,210
2019/03/04,22:10:00,114 14.75/32,114 14.75/32,114 14.5/32,114 14.5/32,19,17,16,3
